"Calendar Year","Object Identification Number","Oversight Agency","Operator Name","Status","Location Name","State","Borough","Postcode","Address Street","Full Location Address","Full Location Phone Number","Latitude","Longitude","Wireline Dwn","Wireline Up","WiFi Dwn","WiFi Up","Workstation Number","Target Population","Digital Literacy Support Staff","Mon Hours","Tue Hours","Wed Hours","Thu Hours","Fri Hours","Sat Hours","Sun Hours","Language Access","Wheelchair Accessible","Wheelchair Access Notes","Assistive Technology","Technology Related Courses","Productivity Tools (ex:  Using Word, Excel, Powerpoint, Adobe Acrobat, etc.)","Job Readiness (ex: resume help, job search, etc.)","Education (ex: personal growth, k-12 supports, reading research, etc.)","Creative Expression  (ex: making art, videos, blogs, websites, etc.)","Media and Entertainment (ex: consuming, producing, etc.)","Certifications (ex: in software, in housing, in professional areas, etc.)","Digital Literacy","Digital Media and Creativity","Telehealth Skills","Advanced Tech Skills","General Tech Help","Device Loaning","Device Loaned","Type of Device Available","Access Requirements","Access Notes","URL","Community District","Council District","BIN","BBL","Census Tract (2020)","Neighborhood Tabulation Area (NTA) (2020)","Location"
"2026","BPL050","Brooklyn Public Library (BPL)","Brooklyn Public Library (BPL)","Temporarily closed","Ryder Library","NY","Brooklyn","11204","5902 23rd Ave. , Brooklyn, 11204, NY","5902 23rd Ave. , Brooklyn, 11204, NY","(718) 331-2962","40.6159251","-73.9759804",,,,,"9","All NYC Residents",,"10:00AM - 6:00PM","1:00PM - 8:00PM","10:00AM - 6:00PM","10:00AM - 8:00 PM","10:00AM - 6:00PM","10:00AM - 5:00 PM","Closed","All languages through Language Line","Y",,"Y","N","N","N","N",,,"N",,"N","N","N","N","N",,"Desktop computers",,,"Ryder Library | Brooklyn Public Library (http://bklynlibrary.org)","312","44","3172049","3065480037","446","BK1204","POINT (-73.9759804 40.6159251)"
"2026","DFTAPCCCHA561","NYC Aging","Kips Bay Boys & Girls Club","Currently open","Kips Bay Castle Hill Older Adult Center","NY","Bronx","10473","625 Castle Hill Avenue, Bronx, 10473, NY","625 Castle Hill Avenue, Bronx, 10473, NY","(718) 824-8910","40.819622","-73.848886",,,,,,"Older adults",,"8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","Closed","Closed","Spanish,Chinese,Russian",,,,"Y","N","N","N",,,"N",,"N","N","Y","Y","N",,,"Y","Age 60+","https://www.kipsbay.org/castlehill","209","18","2092673","2035700001","86","BX0903","POINT (-73.848886 40.819622)"
"2026","BPL047","Brooklyn Public Library (BPL)","Brooklyn Public Library (BPL)","Currently open","Park Slope Library","NY","Brooklyn","11215","431 6th Ave, Brooklyn, 11215, NY","431 6th Ave, Brooklyn, 11215, NY","(718) 832-1853","40.6682174","-73.9834162",,,,,"24","All NYC Residents",,"10:00AM - 6:00PM","1:00PM - 8:00PM","10:00AM - 6:00PM","10:00AM - 8:00 PM","10:00AM - 6:00PM","10:00AM - 5:00 PM","Closed","All languages through Language Line","Y",,"Y","Y","N","N","Y",,,"N",,"N","N","Y","Y","N",,"Desktop computers","N",,"http://bklynlibrary.org/locations/park-slope","306","39","3022144","3010060001","153","BK0602","POINT (-73.9834162 40.6682174)"
"2026","DFTAPCCBER531","NYC Aging","Bergen Basin Community Development dba Millennium Development","Currently open","Penn Wortman Older Adult Center","NY","Brooklyn","11207","531 Stanley Avenue, Brooklyn, 11207, NY","531 Stanley Avenue, Brooklyn, 11207, NY","(347) 318-3771","40.6573246","-73.8886386",,,,,"0","Older adults",,"8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","Closed","Closed","Spanish,Haitian Creole","Y","Main entrance","N","Y","N","Y","N",,,"N",,"Y","N","N","N","Y","5","Laptops,Tablets,Wi-Fi hotspots","Y","60 years and older",,"305","42","3097671","3043470030","1104","BK0503","POINT (-73.8886386 40.6573246)"
"2026","QPL008","Queens Public Library (QPL)","Queens Public Library (QPL)","Currently open","Briarwood Library","NY","Queens","11435","85-12 Main Street, Queens, 11435, NY","85-12 Main Street, Queens, 11435, NY","(718) 658-1680","40.7100279","-73.8194378",,,,,"15","All NYC Residents",,"10am - 6pm","1pm - 6pm","10am - 6pm","12pm - 8pm","10am - 6pm","10am - 5pm","Closed","All languages through Language Line",,,"Y","Y","N","N","N",,,"N",,"N","N","N","Y","N","0","Desktop computers","N",,"https://www.queenslibrary.org/about-us/locations/briarwood","408","24","4206518","4096510025","22001","QN0805","POINT (-73.8194378 40.7100279)"
"2026","NYPL026","New York Public Library (NYPL)","New York Public Library (NYPL)","Currently open","Francis Martin Library","NY","Bronx","10453","2150 University Avenue, Bronx, 10453, NY","2150 University Avenue, Bronx, 10453, NY","(718) 295-5287","40.8574551","-73.9093902",,,,,"25","All NYC Residents",,"11:00 AM - 7:00 PM","11:00 AM - 7:00 PM","11:00 AM - 7:00 PM","11:00 AM - 7:00 PM","10:00 AM - 6:00 PM","10:00 AM - 5:00 PM","Closed","Spanish,Chinese,Russian,Bengla,Haitian Creole,Arabic,Urdu,French,Polish","Y","Not operating","Y","Y","N","Y","Y",,,"N",,"Y","Y","Y","Y","Y","30","Laptops,Desktop computers,Chromebooks","N",,"https://www.nypl.org/locations/francis-martin","205","14","2014579","2032110005","251","BX0501","POINT (-73.9093902 40.8574551)"
"2026","QPL025","Queens Public Library (QPL)","Queens Public Library (QPL)","Currently open","Glendale Library","NY","Queens","11385","78-60 73rd Place, Queens, 11385, NY","78-60 73rd Place, Queens, 11385, NY","(718) 821-4980","40.7026283","-73.8757571",,,,,"19","All NYC Residents",,"10am - 6pm","1pm - 6pm","10am - 6pm","12pm - 8pm","10am - 6pm","10am - 5pm","Closed","All languages through Language Line",,,"Y","Y","N","N","N",,,"N",,"N","N","N","Y","Y","5","Tablets,Desktop computers","N",,"https://www.queenslibrary.org/about-us/locations/glendale","405","32","4090100","4036960047","623","QN0503","POINT (-73.8757571 40.7026283)"
"2026","DYCDPCCBR841","Department of Youth and Community Development (DYCD)","Brooklyn Bureau Community Services (BCS)","Currently open","Carey Gardens Community Center","NY","Brooklyn","11224","2315 Surf Avenue, Brooklyn, 11224, NY","2315 Surf Avenue, Brooklyn, 11224, NY","(718) 758-5068","40.5741097","-73.9902556",,,,,,"All NYC Residents",,"8:00 AM - 11:00 PM","8:00 AM - 11:00 PM","8:00 AM - 11:00 PM","8:00 AM - 11:00 PM","8:00 AM - 11:00 PM","3:00 PM - 11:00 PM","3:00 PM - 11:00 PM",,"Y",,,"N","N","N","N",,,"N",,"N","N","N","N","N",,,,,"http://wearebcs.org","313","47","3321840","3070560014","326","BK1302","POINT (-73.9902556 40.5741097)"
"2026","DFTAPCCBRO260","NYC Aging","BronxWorks Inc.","Currently open","Morris Older Adult Center","NY","Bronx","10453","81 East 181st Street, Bronx, 10453, NY","81 East 181st Street, Bronx, 10453, NY","(718) 933-5300","40.8551522","-73.9040197",,,,,"17","Older adults",,"8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","Closed","Closed","Spanish","Y","At the main entrance","N","Y","N","N","N",,,"N",,"N","N","Y","Y","N",,"Desktop computers,Printers","Y","Age 60+","http://bronxworks.org","205","14","2013973","2031800020","239","BX0503","POINT (-73.9040197 40.8551522)"
"2026","DFTAPCCNEW76","NYC Aging","NYC Aging","Currently open","Masaryk Towers NORC","NY","Manhattan","10002","76 Columbia Street, Manhattan, 10002, NY","76 Columbia Street, Manhattan, 10002, NY","(212)-982-2374","40.7175617","-73.9799846",,,,,"6","Older adults",,"9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 5:00 PM","9:00 AM - 2:00 PM","Closed","Closed",,"Y",,"N","Y","N","N","N",,,"N",,"Y","N","N","N","N",,"Desktop computers,Printers","Y","Must be a Masaryk Towers resident and 60 years old and above","https://ujces.org/","103","2",,,"1002","MN0302","POINT (-73.9799846 40.7175617)"
"2026","NYPL055","New York Public Library (NYPL)","New York Public Library (NYPL)","Temporarily closed","New Dorp Library","NY","Staten Island","10306","309 New Dorp Lane, Staten Island, 10306, NY","309 New Dorp Lane, Staten Island, 10306, NY","(718) 351-2977","40.57194","-74.111969",,,,,"14","All NYC Residents",,"Closed - Closed","Closed - Closed","Closed - Closed","Closed - Closed","Closed - Closed","Closed - Closed","Closed","Spanish,Chinese,Russian,Bengla,Haitian Creole,Arabic,Urdu,French,Polish","Y",,"Y","Y","N","Y","Y",,,"N",,"Y","Y","Y","Y","Y","16","Laptops","N",,"https://www.nypl.org/locations/new-dorp","502","50","5052750","5036430005","122","SI0202","POINT (-74.111969 40.57194)"
"2026","NYPL073","New York Public Library (NYPL)","New York Public Library (NYPL)","Currently open","Stapleton Library","NY","Staten Island","10304","132 Canal St. , Staten Island, 10304, NY","132 Canal St. , Staten Island, 10304, NY","(718) 727-0427","40.6260781","-74.0778537",,,,,"43","All NYC Residents",,"11:00 AM - 7:00 PM","11:00 AM - 7:00 PM","11:00 AM - 7:00 PM","11:00 AM - 7:00 PM","10:00 AM - 5:00 PM","10:00 AM - 5:00 PM","Closed","Spanish,Chinese,Russian,Bengla,Haitian Creole,Arabic,Urdu,French,Polish","Y",,"Y","Y","N","Y","Y",,,"N",,"Y","Y","Y","Y","Y","20","Laptops,Desktop computers,Chromebooks","N",,"https://www.nypl.org/locations/stapleton","501","49","5013792","5005260063","27","SI0102","POINT (-74.0778537 40.6260781)"
"2026","DFTAPCCJEW657","NYC Aging","Jewish Association For Services For The Aged (JASA)","Currently open","Coop City Dreiser Community Center","NY","Bronx","10475","177 Dreiser Loop Room 7, Bronx, 10475, NY","177 Dreiser Loop Room 7, Bronx, 10475, NY","(718) 320-1345","40.8765949","-73.828612",,,,,"0","Older adults",,,,,,,,,"Spanish","Y",,"N","N","N","N","N",,,"N",,"N","N","N","N","N",,,"Y","Age 60+","http://jasa.org","210","12","2097469","2051410500","46207","BX1004","POINT (-73.828612 40.8765949)"
"2026","DFTAPCCGRE925","NYC Aging","Greenwich House Inc.","Currently open","Independence Plaza Older Adult Center","NY","Manhattan","10013","311 Greenwich Street 2nd Floor, Manhattan, 10013, NY","311 Greenwich Street 2nd Floor, Manhattan, 10013, NY","(212) 267-0499","40.7165872","-74.0106018",,,,,"0","Older adults",,"9:00 AM - 3:00 PM","9:00 AM - 3:00 PM","9:00 AM - 3:00 PM","9:00 AM - 3:00 PM","9:00 AM - 3:00 PM","Closed","Closed","Spanish,Chinese,Korean","Y",,"N","N","N","N","N",,,"N",,"N","N","N","N","Y","3","Laptops,Wi-Fi hotspots","Y","Age 60+","https://greenwichhouse.org/network-of-older-adult-centers/","101","1","1075706","1001407502","21","MN0102","POINT (-74.0106018 40.7165872)"
"2026","PARKS011","NYC Parks & Recreation","NYC Parks & Recreation","Currently open","Greenbelt Recreation Center","NY","Staten Island","10314","501 Brielle Avenue, Staten Island, 10314, NY","501 Brielle Avenue, Staten Island, 10314, NY","(718) 667-3545","40.5917782","-74.1392587",,,,,"9","All NYC Residents",,"6:30am-8:30pm","6:30am-8:30pm","6:30am-8:30pm","6:30am-8:30pm","6:30am-8:30pm","8am-3pm","Closed","Interpreters available upon request","Y",,"Y","Y","N","N","N",,,"N",,"Y","N","N","N","N",,"Desktop computers","Y","All ages; Recreation Center membership required","https://www.nycgovparks.org/facilities/recreationcenters/r129","502","50","5107273","5019550001","27302","SI0203","POINT (-74.1392587 40.5917782)"
"2026","NYPL062","New York Public Library (NYPL)","New York Public Library (NYPL)","Currently open","Riverdale Library","NY","Bronx","10471","5540 Mosholu Avenue, Bronx, 10471, NY","5540 Mosholu Avenue, Bronx, 10471, NY","(718) 549-1212","40.9037068","-73.9027556",,,,,"14","All NYC Residents",,"10:00 AM - 6:00 PM","10:00 AM - 6:00 PM","10:00 AM - 6:00 PM","10:00 AM - 6:00 PM","10:00 AM - 5:00 PM","10:00 AM - 5:00 PM","Closed","Spanish,Chinese,Russian,Bengla,Haitian Creole,Arabic,Urdu,French,Polish","Y",,"Y","Y","N","Y","Y",,,"N",,"Y","Y","Y","Y","Y","10","Laptops,Desktop computers,Chromebooks","N",,"https://www.nypl.org/locations/riverdale","208","11","2084790","2058481729","337","BX0803","POINT (-73.9027556 40.9037068)"
"2026","DYCDPCCRE239","Department of Youth and Community Development (DYCD)","Research Foundation of CUNY","Currently open","Van Dyke Cornerstone Community Center","NY","Brooklyn","11212","392 Blake Avenue, Brooklyn, 11212, NY","392 Blake Avenue, Brooklyn, 11212, NY","(718) 485-3719","40.6659921","-73.9044755",,,,,,"All NYC Residents",,"9:00 AM - 10:00 PM","9:00 AM - 10:00 PM","9:00 AM - 10:00 PM","9:00 AM - 10:00 PM","9:00 AM - 10:00 PM","9:00 AM - 10:00 PM","9:00 AM - 10:00 PM",,,,,"Y","N","Y","Y",,,"N",,"Y","N","N","N","N",,,,,"http://mec.cuny.edu","316","41","3394294","3037770001","910","BK1602","POINT (-73.9044755 40.6659921)"
"2026","NYPL004","New York Public Library (NYPL)","New York Public Library (NYPL)","Currently open","67th Street Library","NY","Manhattan","10065","328 East 67th Street, Manhattan, 10065, NY","328 East 67th Street, Manhattan, 10065, NY","(212) 734-1717","40.7649134","-73.9595554",,,,,"26","All NYC Residents",,"11:00 AM - 7:00 PM","11:00 AM - 7:00 PM","11:00 AM - 7:00 PM","11:00 AM - 7:00 PM","10:00 AM - 5:00 PM","10:00 AM - 5:00 PM","Closed","Spanish,Chinese,Russian,Bengla,Haitian Creole,Arabic,Urdu,French,Polish","Y","Temporarily closed","Y","Y","N","Y","Y",,,"N",,"Y","Y","Y","Y","Y","22","Laptops,Desktop computers,Chromebooks","N",,"https://www.nypl.org/locations/67th-street","108","5","1044749","1014410038","118","MN0801","POINT (-73.9595554 40.7649134)"
"2026","DFTAPCCBER216","NYC Aging","Bergen Basin Community Development dba Millennium Development","Currently open","Bergen Basin Midwood OAC","NY","Brooklyn","11234","2164 Ralph Avenue, Brooklyn, 11234, NY","2164 Ralph Avenue, Brooklyn, 11234, NY","(718) 253-5557","40.624447","-73.9181167",,,,,"8","Older adults",,"8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","Closed","Closed",,"Y",,"N","Y","N","N","Y",,,"N",,"N","N","N","N","Y","10","Desktop computers,Tablets","Y","Age 60+","https://www.milldev.org/active-adult-centers/midwood-older-adult-center","318","46","3218178","3078390001","692","BK1801","POINT (-73.9181167 40.624447)"
"2026","BPL024","Brooklyn Public Library (BPL)","Brooklyn Public Library (BPL)","Currently open","Flatbush Library","NY","Brooklyn","11226","22 Linden Blvd. at Flatbush Ave., Brooklyn, 11226, NY","22 Linden Blvd. at Flatbush Ave., Brooklyn, 11226, NY","(718) 856-0813","40.6519356","-73.9582445",,,,,"22","All NYC Residents",,"10:00AM - 6:00PM","1:00PM - 8:00PM","10:00AM - 6:00PM","10:00AM - 8:00 PM","10:00AM - 6:00PM","10:00AM - 5:00 PM","Closed","All languages through Language Line","Y",,"Y","Y","N","Y","N",,,"N",,"N","N","N","Y","Y","5","Laptops,Desktop computers","N",,"http://bklynlibrary.org/locations/flatbush","314","40","3116706","3050860015","79602","BK1401","POINT (-73.9582445 40.6519356)"
"2026","DYCDPCCUN816","Department of Youth and Community Development (DYCD)","University Settlement Society of New York Inc.","Currently open","Ingersoll Community Center","NY","Brooklyn","11201","177 Myrtle Avenue, Brooklyn, 11201, NY","177 Myrtle Avenue, Brooklyn, 11201, NY","(718)-522-5051","40.6938415","-73.9820439",,,,,"17","All NYC Residents",,"9am-10pm","9am-10pm","9am-10pm","9am-10pm","9am-10pm","10am - 9pm","Closed",,"Y",,"N","N","N","N","N",,,"N",,"N","N","N","N","N",,"Desktop computers","Y","Age requirements (ages 5 to 99)","https://www.universitysettlement.org/","302","35","3257034","3020500001","1501","BK0202","POINT (-73.9820439 40.6938415)"
"2026","BPL010","Brooklyn Public Library (BPL)","Brooklyn Public Library (BPL)","Currently open","Bushwick Library","NY","Brooklyn","11206","340 Bushwick Avenue, Brooklyn, 11206, NY","340 Bushwick Avenue, Brooklyn, 11206, NY","(718) 602-1348","40.7045694","-73.9396101",,,,,"11","All NYC Residents",,"10:00AM - 6:00PM","1:00PM - 8:00PM","10:00AM - 6:00PM","10:00AM - 8:00 PM","10:00AM - 6:00PM","10:00AM - 5:00 PM","Closed","All languages through Language Line","Y",,"Y","Y","N","Y","Y",,,"N",,"Y","N","N","Y","Y","6","Laptops,Desktop computers","N",,"https://www.bklynlibrary.org/locations/bushwick","301","34","3071470","3030980019","489","BK0104","POINT (-73.9396101 40.7045694)"
"2026","DYCDPCCJA789","Department of Youth and Community Development (DYCD)","Jacob A. Riis Neighborhood Settlement Inc.","Currently open","Jacob A. Riis Neighborhood Settlement Community Center","NY","Queens","11101","10-25 41st Avenue, Queens, 11101, NY","10-25 41st Avenue, Queens, 11101, NY","(718) 784-7447","40.7556163","-73.9445698",,,,,,"All NYC Residents",,"9:00 AM - 5:00 PM","1:00 AM - 9:00 AM","5:00 PM - 1:00 AM","9:00 AM - 5:00 PM","1:00 AM - 9:00 AM","Closed","Closed",,,,,"Y","N","Y","Y",,,"N",,"Y","N","N","N","N",,,,,"http://riissettlement.org","401","26","4433386","4004700100","25","QN0105","POINT (-73.9445698 40.7556163)"
"2026","DFTAPCCJEW300","NYC Aging","Jewish Community Council of Greater Coney Island Inc.","Temporarily closed","JCCGCI Coney Island Seaside Older Adult Center","NY","Brooklyn","11224","3002 West 37th Street, Brooklyn, 11224, NY","3002 West 37th Street, Brooklyn, 11224, NY","(718) 449-6363","40.5732512","-74.0025322",,,,,"9","Older adults",,"8:30 am - 4:30 pm","8:30 am - 4:30 pm","8:30 am - 4:30 pm","8:30 am - 4:30 pm","8:30 am - 4:00 pm",,,"Chinese,Russian","Y",,"N","N","N","N","N",,,"N",,"N","N","N","N","Y","10","Desktop computers,Cameras,Headsets,Tablets,Printers","Y","Must be age 60 and above","https://jccgciciseasideoac.com","313","47",,,"336","BK1302","POINT (-74.0025322 40.5732512)"
"2026","BPL034","Brooklyn Public Library (BPL)","Brooklyn Public Library (BPL)","Currently open","Kings Bay Library","NY","Brooklyn","11229","3650 Nostrand Ave. (near Ave. W), Brooklyn, 11229, NY","3650 Nostrand Ave. (near Ave. W), Brooklyn, 11229, NY","(718) 368-1709","40.5948114","-73.9411322",,,,,"16","All NYC Residents",,"10:00AM - 6:00PM","1:00PM - 8:00PM","10:00AM - 6:00PM","10:00AM - 8:00 PM","10:00AM - 6:00PM","10:00AM - 5:00 PM","Closed",,"Y",,"Y","Y","N","N","Y",,,"N",,"Y","N","N","Y","Y","6","Laptops,Desktop computers","N",,"http://bklynlibrary.org/locations/kings-bay","315","48","3202630","3074050920","59402","BK1503","POINT (-73.9411322 40.5948114)"
"2026","DYCDPCCGO716","Department of Youth and Community Development (DYCD)","Good Shepherd Services","Currently open","East 180th Monterey Cornerstone Community Center","NY","Bronx","10457","2111 Lafontaine Avenue, Bronx, 10457, NY","2111 Lafontaine Avenue, Bronx, 10457, NY","(718) 367-6689","40.8502559","-73.8923146",,,,,,"All NYC Residents",,"8:00 AM - 10:00 PM","8:00 AM - 10:00 PM","8:00 AM - 10:00 PM","8:00 AM - 10:00 PM","8:00 AM - 10:00 PM","10:00 AM - 5:00 PM","Closed",,,,,"N","N","N","N",,,"N",,"N","N","N","N","N",,,,,"http://goodshepherds.org","206","15","2011855","2030620021","37504","BX0602","POINT (-73.8923146 40.8502559)"
"2026","DYCD1461556","Department of Youth and Community Development (DYCD)","Volunteers for Springfield Park","Currently open","Volunteers for Springfield Park","NY","Queens","11434","156-15 146 Avenue, Queens, 11434, NY","156-15 146 Avenue, Queens, 11434, NY","(704) 361-1814","40.6637413","-73.7819291",,,,,"9","All NYC Residents",,"Our office hours varies mostly on an ""As needed basis"" because much of our work is done in Springfield Park or the community. Much of our work is done from our home after regular business hours. We hold out monthly board meetings normally the second Tuesday each month. Our office hours varies depending upon the programs. We also have office hours and programs on Saturdays at times.","Our hours on Tuesdays are normally 10 am - 3 pm. We often leave the office to work at the park or community.","Our hours on Tuesdays are normally 10 am - 3 pm. We often leave the office to work at the park or community.","Our hours on Tuesdays are normally 10 am - 3 pm. We often leave the office to work at the park or community.","Fridays - no office hours unless circumstances appear.","N/A- Closed unless programs, training, meetings, or events are held.","Closed",,,"We will request wheelchair accessibility from management.","N","N","N","N","N",,,"N",,"N","N","N","N","N",,"Desktop computers,Laptops,Printers","Y","1) Must be 18 years or older to use electronic equipment.
2) Under 18 must be accompanied by an adult.
3) Sign in required.
4) Must agree to established rules and protocols.
5) Must be a resident of Southeast Queens District 31 or have permission from a member of the VFSP Board of Directors.","http://www.vfsp.org","413","31","4296643","4150110029","306","QN1306","POINT (-73.7819291 40.6637413)"
"2026","DFTAPCCMAN287","NYC Aging","New York Foundation for Senior Citizens","Temporarily closed","Mott Street Older Adult Center","NY","Manhattan","10012","180 Mott Street, Manhattan, 10012, NY","180 Mott Street, Manhattan, 10012, NY","(212) 966-5460","40.7205904","-73.9956567",,,,,"5","Older adults",,"8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","Closed - Closed","Closed - Closed","Chinese","Y",,"N","N","N","N","N",,,"N",,"N","N","N","N","N",,"Desktop computers","Y","Age 60+","https://www.nyfsc.org/support-services/older-adult-centers/","102","1","1007156","1004790001","41","MN0201","POINT (-73.9956567 40.7205904)"
"2026","NYPL075","New York Public Library (NYPL)","New York Public Library (NYPL)","Currently open","Stephen A. Schwarzman Building","NY","Manhattan","10018","Fifth Avenue and 42nd Street, Manhattan, 10018, NY","Fifth Avenue and 42nd Street, Manhattan, 10018, NY","(917)-275-6975","40.7534883","-73.9808871",,,,,"90","All NYC Residents",,"10:00 AM - 6:00 PM","10:00 AM - 8:00 PM","10:00 AM - 8:00 PM","10:00 AM - 6:00 PM","10:00 AM - 6:00 PM","10:00 AM - 6:00 PM","Closed","Spanish,Chinese,Russian,Bengla,Haitian Creole,Arabic,Urdu,French,Polish","Y",,"Y","Y","N","Y","Y",,,"N",,"Y","Y","Y","Y","N","0",,"N",,"https://www.nypl.org/locations/schwarzman",,,,,,,"POINT (-73.9808871 40.7534883)"
